New 32byte val;New 32byte 2nd val;Player Id;Weight;Height;Nacionalized;Nation;Early_cross;def_prowess;Clearing;Low_pass;place_kicking;Goal_celeb;LB;coverage;catching;Jump;Header;Ball_control;GK;GoalKeeping;Reflexes;Finishing;Ball_winning;Speed;Penalty_kick;Kicking_power;Dribling;Explosive_power;Stamina;Swerve;Pink_2;Age;Lofted_pass;Physical Contact;Body_Balance;Attacking_Prowess;Weak_foot_use;DMF;ulti_nuevo;Running_arm_mov;Dribling_arm_mov;Corner_kick;FORM;Position;Free_kick;Playing_Style;Pinpoint Crossing;Sombrero;Runing_Hutching;SS;Blue_2;RWF;LMF;RB;LWF;CF;CB;Dribling_hutching;AMF;Weak_foot_acc;RMF;Injury_res;CMF;COM Speeding Bullet;Scotch Move;GK Long Throw;Long Throw;Scissors Feint;Track Back;Super-sub;Rabona;Acrobatic Finishing;Stronger Foot;Knuckle Shot;First-time Shot;COM Incisive Run;CHECK22;Hidden Player;COM Long Ranger ;One-touch Pass;Heel Trick;UNK 27;Man Marking;UNK29; Marseille Turn; Heading;Outside Curler;Captaincy;Malicia;Low Punt Trajectory;COM Trickster;Low Lofted Pass;Fighting Spirit;Flip Flap;Weighted Pass;CHECK3;CHECK4;COM Mazing Run;Acrobatic Clear;COM Long Ball Expert;Cut Behind & Turn; Long Range Drive;Shirt_name;Name
172;0;114479;78;180;0;236;0;56;40;60;52;11;0;40;40;67;65;62;0;40;40;68;45;72;1;69;62;71;70;54;1;22;58;64;62;70;2;0;1;1;1;1;4;12;1;0;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JESUS SILLERO;JESÚS SILLERO
186;0;114480;78;190;0;215;0;65;67;55;55;0;0;69;71;73;60;43;2;72;74;46;51;61;1;63;43;62;58;45;0;18;57;70;64;51;2;0;1;1;1;1;4;0;1;17;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F. RAVAGLIA;F. RAVAGLIA
1926;0;114481;72;175;0;144;0;60;40;73;56;0;1;40;40;65;69;70;0;40;40;70;58;77;1;76;73;77;79;57;0;20;73;73;74;70;2;1;1;1;1;1;4;6;1;0;0;0;1;0;0;0;2;1;1;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D. SOSA;D. SOSA
364;0;114482;78;180;0;236;0;40;69;54;55;2;0;70;67;67;60;44;2;72;69;40;51;59;1;65;45;58;58;45;0;22;63;67;65;40;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DAVID RAMIREZ;DAVID RAMÍREZ
0;0;114483;78;178;0;228;0;51;40;60;53;1;0;40;40;74;73;70;0;40;40;77;47;79;1;70;73;78;69;54;0;18;57;70;73;73;2;0;1;1;1;1;4;12;1;3;0;0;1;1;0;1;0;0;1;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;JOSE GOMES;JOSÉ GOMES
184;0;114484;78;191;0;210;0;66;40;62;53;2;0;40;40;66;70;64;0;40;40;50;65;70;1;69;63;69;70;54;1;20;65;68;65;60;2;1;1;1;1;1;4;3;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P. NEUMANN;P. NEUMANN
268;0;114487;71;176;0;236;0;62;40;64;53;2;2;40;40;64;63;62;0;40;40;50;64;72;1;69;63;72;68;55;0;23;66;64;65;63;2;0;1;1;1;1;4;2;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DANI LASURE;DANI LASURE
124;0;114490;70;175;0;80;0;54;40;62;59;5;0;40;40;64;63;68;0;40;40;66;48;77;1;68;66;80;71;55;0;19;64;66;69;67;2;0;1;1;1;1;3;9;1;4;0;0;1;1;0;1;1;0;2;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;F. AKAMMADU;F. AKAMMADU
0;0;114492;66;174;0;228;0;63;40;69;57;14;0;40;40;65;62;65;0;40;40;59;60;72;1;66;65;71;73;58;1;24;66;64;66;68;2;1;1;1;1;1;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TIAGO MORGADO;TIAGO MORGADO
1910;0;114494;75;181;0;208;0;65;70;53;55;2;0;69;69;65;60;43;2;70;71;40;51;59;1;63;43;58;58;45;0;23;57;65;66;42;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Y. MARILLAT;Y. MARILLAT
0;0;114496;70;182;0;124;0;56;40;63;54;18;0;40;40;62;60;65;0;40;40;62;50;74;1;69;69;75;70;57;0;21;59;62;63;71;2;1;1;1;1;1;4;10;1;0;0;0;1;0;0;2;0;0;1;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I. OCHOA;I. OCHOA
34;0;114499;79;186;0;58;0;52;40;62;58;5;0;40;40;64;60;65;0;40;40;60;55;70;1;67;67;66;65;59;1;20;61;68;67;66;2;0;1;1;1;1;4;11;1;0;0;0;1;2;0;0;0;0;0;1;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TAHER MOHAMED;TAHER MOHAMED
113;0;114502;70;172;0;208;0;59;40;69;59;3;0;40;40;64;60;67;0;40;40;61;56;70;1;67;65;73;69;60;1;21;65;64;65;68;2;0;1;1;1;1;4;8;1;0;0;0;1;1;0;1;0;0;1;0;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. ARAAI;M. ARAAI
215;0;114503;73;177;0;208;0;69;40;61;52;0;1;40;40;67;69;59;0;40;40;48;69;68;1;64;57;66;69;52;1;20;60;70;68;51;2;0;1;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. POATY;M. POATY
179;0;114505;78;180;0;225;0;61;40;68;57;1;0;40;40;63;61;65;0;40;40;59;60;72;1;66;65;72;70;58;1;20;64;63;64;68;2;1;1;1;1;2;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C. PAUL;C. PAUL
180;0;114507;76;182;0;208;0;62;40;63;52;1;0;40;40;66;63;62;0;40;40;50;64;72;1;66;65;74;68;53;1;19;64;62;64;63;2;0;1;1;1;1;4;3;1;0;0;0;1;0;0;1;0;2;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;I. SAMBA;I. SAMBA
221;0;114508;79;185;0;208;0;46;40;60;54;2;0;40;40;65;66;61;0;40;40;66;48;70;1;68;62;71;67;56;1;23;56;67;64;67;2;0;1;1;1;1;4;12;1;0;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. BELAROUSSI;A. BELAROUSSI
0;0;114509;76;190;0;237;0;63;40;60;54;3;0;40;40;74;72;63;0;40;40;51;70;66;1;68;58;62;65;57;0;18;57;68;63;55;2;0;1;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AHMEDHODZIC;A. AHMEDHODZIC
0;0;114510;78;180;0;204;0;60;40;61;55;12;0;40;40;73;60;61;0;40;40;55;63;78;1;62;63;76;61;63;0;19;59;64;67;60;2;0;1;1;1;1;4;3;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GABRIEL;J. GABRIEL
0;0;114521;78;168;0;204;0;60;40;65;65;10;0;40;40;60;60;64;0;40;40;61;58;68;1;63;64;69;61;62;0;19;61;67;62;65;2;1;1;1;1;1;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SBARRA;J. SBARRA
0;0;114522;72;175;0;147;0;70;40;62;57;67;0;40;40;74;65;64;0;40;40;54;68;70;1;65;65;68;64;60;0;19;65;65;75;61;2;0;1;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T. GALDAMES;T. GALDAMES
0;0;114523;72;175;0;146;0;62;40;62;48;2;0;40;40;67;63;58;0;40;40;45;61;62;1;66;55;68;62;57;0;19;60;64;68;59;2;0;1;3;3;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RENAN LODI;RENAN LODI
0;0;114525;78;180;0;208;0;60;65;48;45;20;0;68;71;67;60;45;2;70;73;41;46;60;1;67;47;62;55;43;0;21;45;70;61;40;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. GUENDOUZ;A. GUENDOUZ
414;0;114526;62;174;0;208;0;46;40;65;57;10;0;40;40;61;60;66;0;40;40;64;49;78;1;65;68;79;64;63;0;19;60;61;72;67;2;0;1;1;1;1;4;9;1;0;0;0;1;0;0;1;1;0;2;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLAUDE MAURICE;CLAUDE MAURICE
181;0;114530;60;164;0;208;0;45;40;62;55;12;0;40;40;66;60;71;0;40;40;65;45;80;1;68;70;79;63;59;1;20;57;63;72;69;2;0;1;7;7;1;4;12;1;0;0;0;1;1;0;1;0;0;1;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. DZABANA;A. DZABANA
221;0;114533;63;178;0;208;0;70;40;65;53;16;0;40;40;68;65;67;0;40;40;55;69;73;1;63;70;74;73;67;0;20;73;69;74;64;3;0;1;1;4;1;4;3;1;11;1;0;1;0;2;0;1;2;0;0;0;3;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C. MICHELIN;C. MICHELIN
0;0;114534;80;190;0;215;0;50;68;53;51;0;0;71;69;70;60;53;2;72;70;50;52;64;1;68;52;64;65;52;0;19;54;72;62;50;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CUCCHIETTI;T. CUCCHIETTI
4240;0;114535;78;180;0;56;0;50;40;63;54;56;0;40;40;65;63;65;0;40;40;66;50;81;1;65;67;80;68;58;0;17;60;67;61;67;2;0;1;1;1;1;4;10;1;0;0;0;1;0;0;2;0;0;0;0;2;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. TRAORE;A. TRAORE
320;0;114536;78;190;0;215;0;50;78;45;45;10;0;75;73;76;60;47;2;75;76;41;47;64;1;67;45;65;52;43;0;19;48;72;61;40;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L. CROSTA;L. CROSTA
0;0;114537;78;180;0;215;0;65;65;58;55;3;0;62;64;67;60;58;2;67;63;40;50;59;1;68;56;58;56;45;0;19;60;65;68;40;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L. MANDELLI;L. MANDELLI
0;0;114538;74;183;0;147;0;60;40;65;62;10;0;40;40;65;62;62;0;40;40;60;63;65;1;67;63;70;61;65;0;18;67;67;70;65;2;2;1;1;1;1;5;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. SEPULVEDA;M. SEPÚLVEDA
4146;0;114539;75;180;0;236;0;56;65;60;42;12;0;67;70;66;61;52;2;68;69;46;59;64;1;68;47;68;57;60;0;21;63;74;61;42;1;0;1;1;1;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. AREITIO;MARKEL AREITIO
0;0;114540;65;170;0;224;0;66;40;62;59;20;2;40;40;60;64;63;0;40;40;55;65;70;1;72;62;75;59;62;0;19;60;70;61;60;2;0;1;1;1;1;4;2;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L. FAYE;L. FAYE
0;0;114542;72;175;0;147;0;60;61;46;42;18;0;66;70;68;60;45;2;68;66;42;47;59;1;62;43;55;51;44;0;20;47;70;61;40;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. MORI;M. MORI
0;0;114544;80;192;0;224;0;73;40;69;61;28;0;40;40;77;81;64;0;40;40;61;79;69;1;73;64;64;75;61;1;29;65;90;61;61;2;0;3;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DOUGLAS;DOUGLAS
0;0;114545;87;188;0;215;0;68;40;62;45;2;1;40;40;66;68;56;0;40;40;45;64;63;1;69;58;62;65;58;0;18;55;70;66;59;2;0;1;1;1;1;4;1;1;0;0;0;1;0;0;0;0;1;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. ZAVAN;A. ZAVAN
0;0;114546;78;180;0;215;0;65;65;58;55;3;0;64;63;67;60;58;2;67;64;40;51;59;1;67;58;58;56;45;0;20;60;65;68;42;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R. ALLEORI;R. ALLEORI
0;0;114547;75;179;211;162;0;48;40;62;58;14;0;40;40;57;62;66;0;40;40;62;46;73;1;67;71;77;65;60;0;19;58;61;72;64;1;0;1;1;1;1;4;10;1;0;0;0;1;1;0;2;1;0;2;0;0;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ARMENAKAS;P. ARMENAKAS
0;0;114548;72;166;0;147;0;56;40;63;52;90;0;40;40;69;60;63;0;40;40;64;45;68;1;66;66;70;62;65;0;18;57;63;68;68;2;0;1;3;3;1;4;12;1;0;0;0;1;1;0;1;0;0;1;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M. MENESES;M. MENESES
0;0;114551;70;180;0;230;0;62;40;65;57;1;0;40;40;66;60;64;0;40;40;57;60;68;1;65;64;68;68;65;0;19;63;69;68;65;2;2;1;1;1;1;4;4;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K. KHOSONOV;K. KHOSONOV
0;0;114552;73;178;0;230;0;58;40;63;56;2;0;40;40;65;60;63;0;40;40;57;58;66;1;65;64;68;67;62;0;19;60;67;68;65;2;0;1;1;1;1;4;8;1;0;0;0;1;1;0;1;0;0;1;0;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K. KUCHAEV;K. KUCHAEV
1217;0;114555;70;177;0;230;0;52;40;60;53;110;0;40;40;65;61;65;0;40;40;62;45;72;1;66;73;73;67;57;0;20;56;64;68;69;2;0;1;3;1;1;3;12;1;2;0;0;1;1;0;1;0;0;1;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZHAMALETDINOV;T.ZHAMALETDINOV
117;0;114556;61;169;0;224;0;60;40;70;70;54;0;40;40;66;59;72;0;40;40;61;63;73;1;71;73;75;68;71;0;20;69;62;72;67;3;1;1;1;1;1;3;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;G. HAMER;G. HAMER
0;0;114557;78;185;0;236;0;47;65;56;47;2;0;73;70;73;60;58;2;70;73;41;51;69;1;67;49;61;66;51;0;19;58;74;63;42;2;0;1;1;1;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. FERNANDEZ;Á. FERNÁNDEZ
0;0;114558;77;189;0;224;0;59;40;67;65;39;0;40;40;68;65;67;0;40;40;72;51;70;1;69;69;69;67;63;0;20;59;66;65;73;2;0;1;5;1;1;4;12;1;0;0;0;2;1;0;0;0;0;0;2;0;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LAMMERS;S. LAMMERS
0;0;114559;82;183;0;236;0;65;65;58;55;88;0;65;66;65;60;58;2;68;67;40;51;59;1;67;60;58;56;45;0;23;60;70;67;42;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DAVID GIL;DAVID GIL
0;0;114560;78;186;0;228;0;74;40;65;61;6;0;40;40;80;75;60;0;40;40;55;75;69;1;69;61;62;75;62;0;23;61;76;60;59;2;1;1;8;8;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ARTUR JORGE;ARTUR JORGE
0;0;114561;68;175;0;228;0;46;40;63;62;2;0;40;40;61;60;75;0;40;40;63;45;80;2;67;75;83;69;70;0;23;60;63;63;68;2;0;1;1;1;1;5;10;1;4;0;0;2;0;0;2;0;0;1;0;0;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FREDERIC MACIEL;FREDERIC MACIEL
269;0;114562;65;173;0;197;0;55;40;61;62;52;0;40;40;61;62;68;0;40;40;64;57;71;1;71;75;65;65;62;0;18;66;61;80;65;2;0;1;1;1;1;4;10;1;4;0;0;1;0;0;2;0;0;1;0;0;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VERLINDEN;T. VERLINDEN
0;0;114563;72;175;0;150;0;56;40;68;58;12;0;40;40;68;65;66;0;40;40;65;45;70;1;72;67;72;64;62;0;27;57;65;64;70;2;0;1;1;1;1;4;12;1;0;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L. RIVEROS;L. RIVEROS
0;0;114564;78;180;0;204;0;62;40;60;50;2;0;40;40;68;62;63;0;40;40;59;63;69;1;65;57;69;66;56;0;20;58;68;67;65;2;1;1;1;1;1;4;1;1;0;0;0;1;0;0;0;0;0;0;0;2;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WYNTER;B. WYNTER
0;0;114565;84;189;0;204;0;40;62;54;40;55;0;72;67;73;60;43;2;68;70;40;44;53;1;67;42;58;54;42;0;19;46;70;61;40;2;0;1;3;3;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WHITEMAN;A. WHITEMAN
260;0;114566;68;170;0;236;0;52;40;68;62;4;0;40;40;62;60;73;0;40;40;64;53;79;1;63;74;83;64;67;0;18;63;60;83;66;2;0;1;1;1;2;4;8;1;0;0;0;1;1;0;1;0;0;1;1;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;DIAZ;BRAHIM DIAZ
0;0;114567;77;191;0;204;0;65;66;58;55;1;0;64;65;68;70;58;2;67;67;40;51;59;1;67;60;58;59;45;0;20;60;66;68;42;2;0;1;1;1;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LEWIS;H. LEWIS
0;0;114568;75;180;0;204;0;62;40;65;60;4;1;40;40;64;61;64;0;40;40;63;64;76;1;66;71;74;63;65;1;19;64;73;67;65;2;2;1;1;1;1;4;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DASILVA;J. DASILVA
0;0;114574;78;180;0;207;0;63;40;62;54;2;2;40;40;65;60;57;0;40;40;45;62;67;1;64;60;70;62;58;0;20;60;66;70;59;1;0;1;3;3;1;4;2;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N. HAMALAINEN;N. HAMALAINEN
0;0;114575;67;178;0;211;0;62;40;55;55;3;2;40;40;65;62;63;0;40;40;55;64;68;1;64;62;67;66;60;0;20;60;60;75;60;2;0;1;1;1;1;4;2;1;11;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ILIAS;ILIAS C.
0;0;114576;78;180;0;208;0;58;40;65;63;88;0;40;40;68;61;66;0;40;40;67;53;70;1;69;64;69;63;64;1;19;59;67;65;72;2;0;1;1;1;1;4;12;1;0;0;0;1;1;0;0;0;0;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A. NANIZAYAMO;A. NANIZAYAMO
406;0;114577;84;192;0;208;0;52;40;69;56;2;0;40;40;74;72;71;0;40;40;68;44;69;1;74;70;70;69;64;1;20;62;70;73;74;2;0;1;1;1;1;4;12;1;13;0;0;1;1;1;0;0;0;0;2;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J. MATETA;J. MATETA
